,Role,Date,Seniority,Salary,Company
13213,Sysadmin Windows,2015-07-28,4,23000,ספורט מגה
13214,Java Programmer,2015-07-28,4,28000,Mythings
13215,Java Programmer,2015-07-28,4,17500,אמדוקס
13216,Software Student,2015-07-28,4,6000,נייס
13217,Software Student,2015-07-27,4,9000,מערכות אלביט
13218,Java Programmer,2015-07-27,4,22000,נס
13219,Team Leader,2015-07-27,4,20000,ורוניס
13220,C Programmer,2015-07-27,4,15000,מערכות אלתא
13221,Cyber Security,2015-07-27,4,14000,צ'קפוינט
13222,Java Programmer,2015-07-27,4,17000,קנשו
13223,.NET,2015-07-27,4,6500,דרונט קבוצת
13224,Web Programmer,2015-07-27,4,7500,סלע
13225,Team Leader,2015-07-26,4,23000,אסנס
13226,Cyber Security,2015-07-26,4,16000,גרופ שטראוס
13227,Linux,2015-07-26,4,18000,SQLink
13228,.NET,2015-07-26,4,15600,מערכות אלעד
13229,.NET,2015-07-26,4,20000,ריטליקס
13230,Software Student,2015-07-26,4,5760,HPE מרקורי
13231,Software Student,2015-07-26,4,10000,פריימסנס
13232,Software Engineer,2015-07-26,4,30000,אינטל
13233,Software Engineer,2015-07-26,4,12000,סיסקו
13234,Software Engineer,2015-07-26,4,15000,טכנולוגיות טק קורן
13235,Software Engineer,2015-07-26,4,22200,גרפיקס מנטור
13236,Java Programmer,2015-07-26,4,5000,סינטקמדיה
13237,Software Student,2015-07-23,4,8000,אינטל
13238,Software Engineer,2015-07-23,4,20000,קומיוניטייק
13239,C# Programmer,2015-07-23,4,6000,סייסנס
13240,C Programmer,2015-07-23,4,18000,צ'קפוינט
13241,Software Engineer,2015-07-23,4,27000,מארוול
13242,C Programmer,2015-07-23,4,15000,צ'קפוינט
13243,Cyber Security,2015-07-23,4,18500,רדימיקס
13244,Cyber Security,2015-07-23,4,25000,צ'קפוינט
13245,Sysadmin Windows,2015-07-23,4,9250,provigent
13246,Software Engineer,2015-07-22,4,26000,הפועלים בנק
13247,C Programmer,2015-07-22,4,14000,צ'קפוינט
13248,C Programmer,2015-07-22,4,8000,סינטקמדיה
13249,Software Engineer,2015-07-22,4,30000,אלקטל-לוסנט
13250,Sysadmin Windows,2015-07-22,4,15000,נייס
13251,Java Programmer,2015-07-22,4,24000,HPE מרקורי
13252,Cyber Security,2015-07-22,4,20000,מטריקס
13253,Software Engineer,2015-07-22,4,22000,אורבוטק
13254,.NET,2015-07-21,4,20000,נובה
13255,Mobile Programmer,2015-07-21,4,20000,TGS
13256,.NET,2015-07-21,4,28000,לוג'יק
13257,.NET,2015-07-21,4,22500,ריטליקס
13258,Cyber Security,2015-07-21,4,11000,"צה""ל"
13259,.NET,2015-07-21,4,14000,החינוך משרד
13260,C Programmer,2015-07-21,4,12000,אינטל
13261,C Programmer,2015-07-21,4,7000,ורינט
13262,Software Student,2015-07-20,4,6840,אינטל
13263,C Programmer,2015-07-20,4,14500,סינטקמדיה
13264,Cyber Security,2015-07-20,4,12000,קומסק
13265,Mobile Programmer,2015-07-20,4,14000,קלטורה
13266,Algorithms Developer,2015-07-20,4,30000,אינטל
13267,Sysadmin Windows,2015-07-20,4,11000,לייבפרסון
13268,C Programmer,2015-07-19,4,18000,PTC
13269,Web Programmer,2015-07-19,4,10000,טכניון
13270,Software Engineer,2015-07-19,4,7500,"צה""ל"
13271,Software Engineer,2015-07-19,4,20000,ג'אנגו
13272,Java Programmer,2015-07-19,4,12000,וובידו
13273,Java Programmer,2015-07-19,4,10000,נס
13274,Team Leader,2015-07-19,4,30000,לוג'יק
13275,Java Programmer,2015-07-19,4,24000,צ'קפוינט
13276,Java Programmer,2015-07-19,4,19000,קיידנס
13277,C Programmer,2015-07-16,4,25000,וויבס
13278,Software Engineer,2015-07-16,4,18500,אלגוטק
13279,Software Engineer,2015-07-16,4,26000,HPE מרקורי
13280,Web Programmer,2015-07-16,4,12000,אמדוקס
13281,Software Engineer,2015-07-16,4,19000,מארוול
13282,Java Programmer,2015-07-16,4,15000,אינטל
13283,Sysadmin Windows,2015-07-15,4,18000,מלאנוקס
13284,Software Engineer,2015-07-15,4,25000,סימנס
13285,Software Engineer,2015-07-15,4,27000,סנדיסק
13286,C# Programmer,2015-07-15,4,4500,אינטל
13287,.NET,2015-07-15,4,12000,מטריקס
13288,Web Programmer,2015-07-15,4,16000,אמונטייז
13289,C# Programmer,2015-07-14,4,21000,מוטורולה
13290,C Programmer,2015-07-14,4,20000,PTC
13291,C Programmer,2015-07-14,4,26500,מאך סטארהום
13292,C# Programmer,2015-07-14,4,26000,צ'קמרקס
13293,Mobile Programmer,2015-07-14,4,20000,אמדוקס
13294,Java Programmer,2015-07-14,4,22500,יבמ
13295,Software Engineer,2015-07-14,4,17000,פיוניר
13296,Team Leader,2015-07-13,4,20000,"צה""ל"
13297,Java Programmer,2015-07-13,4,7000,מטריקס
13298,C# Programmer,2015-07-13,4,28000,קונדויט
13299,Team Leader,2015-07-13,4,32500,אורביץ תיירות
13300,Software Engineer,2015-07-13,4,10000,טכנולוגיות טק קורן
13301,Web Programmer,2015-07-12,4,17500,טלדור
13302,Web Programmer,2015-07-12,4,25000,הדעת עת
13303,.NET,2015-07-12,4,11000,נס
13304,.NET,2015-07-12,4,19000,זאפ קבוצת
13305,Java Programmer,2015-07-12,4,18000,וואן1
13306,Web Programmer,2015-07-12,4,13000,מטריקס
13307,Software Engineer,2015-07-12,4,24000,אורבוטק
13308,Java Programmer,2015-07-12,4,14000,אמדוקס
13309,Team Leader,2015-07-12,4,22500,HPE מרקורי
13310,Software Engineer,2015-07-12,4,30000,פוליקום
13311,C Programmer,2015-07-12,4,14000,אמדוקס
13312,Software Engineer,2015-07-12,4,22000,ריטליקס
13313,C# Programmer,2015-07-12,4,17500,לישראל אגוד בנק
13314,Web Programmer,2015-07-12,4,8000,מרקטינג טק
13315,Software Engineer,2015-07-10,4,18000,ישראכרט
13316,Software Engineer,2015-07-10,4,16000,ישקר
13317,C# Programmer,2015-07-10,4,20000,הדסה חולים בית
13318,Java Programmer,2015-07-10,4,20000,אמדוקס
13319,Mobile Programmer,2015-07-09,4,24000,סלטיק
13320,C# Programmer,2015-07-09,4,10000,SQLink
13321,C# Programmer,2015-07-09,4,6000,סי.אס גליל
13322,C# Programmer,2015-07-09,4,17000,ClickSoftware
13323,Software Engineer,2015-07-09,4,20000,נס
13324,Algorithms Developer,2015-07-09,4,12000,אקספריס
13325,Java Programmer,2015-07-09,4,28000,ישראל ג'מלטו
13326,Software Engineer,2015-07-09,4,16000,נייס
13327,.NET,2015-07-09,4,16000,טלדור
13328,.NET,2015-07-09,4,12000,סופט אנג'י
13329,Team Leader,2015-07-09,4,18000,"צה""ל"
13330,Java Programmer,2015-07-09,4,9000,סינטקמדיה
13331,Java Programmer,2015-07-09,4,14500,אמדוקס
13332,Algorithms Developer,2015-07-09,4,20000,EMC
13333,Java Programmer,2015-07-06,4,21000,מגדל
13334,Mobile Programmer,2015-07-06,4,13000,מערכות אלעד
13335,C# Programmer,2015-07-06,4,28000,לוג'יק
13336,Software Student,2015-07-06,4,9000,מלאנוקס
13337,Java Programmer,2015-07-06,4,23000,מטריקס
13338,Java Programmer,2015-07-06,4,22000,סאפ
13339,Java Programmer,2015-07-06,4,20000,אלקטל-לוסנט
13340,Java Programmer,2015-07-06,4,19000,אמדוקס
13341,Java Programmer,2015-07-06,4,18000,אמדוקס
13342,Team Leader,2015-07-06,4,30000,אינטרוויז
13343,Software Engineer,2015-07-06,4,12000,ברודקום
13344,Team Leader,2015-07-05,4,25000,נייס
13345,C Programmer,2015-07-05,4,21000,ECI
13346,DevOps,2015-07-05,4,26000,איי.אי.ג׳י
13347,Software Engineer,2015-07-05,4,15000,נס
13348,C# Programmer,2015-07-05,4,17500,תדיעד
13349,C# Programmer,2015-07-04,4,17000,נייס
13350,Mobile Programmer,2015-07-04,4,8700,סרגטה
13351,Team Leader,2015-07-04,4,10500,"צה""ל"
13352,Software Engineer,2015-07-04,4,22000,אינטרוויז
13353,C# Programmer,2015-07-04,4,13200,אווירית תעשייה
13354,Software Engineer,2015-07-04,4,7000,מטריקס
13355,Software Engineer,2015-07-04,4,26000,יבמ
13356,Database Administrator,2015-06-30,4,32000,נייס
13357,Software Engineer,2015-06-30,4,15500,ריטליקס
13358,Software Engineer,2015-06-30,4,14000,SQLink
13359,C Programmer,2015-06-30,4,20000,מובייל פרפקטו
13360,Software Engineer,2015-06-30,4,21000,מערכות אלביט
13361,.NET,2015-06-30,4,30000,אינטל
13362,C# Programmer,2015-06-29,4,16500,נייס
13363,Python Programmer,2015-06-29,4,18000,אינטל
13364,Software Engineer,2015-06-29,4,25000,אלקטריק ג'נרל
13365,Java Programmer,2015-06-29,4,16500,אמדוקס
13366,Software Engineer,2015-06-29,4,25000,סיסטמס מדיקל פיליפס
13367,C# Programmer,2015-06-29,4,13000,אמדוקס
13368,Software Student,2015-06-28,4,4000,אינטל
13369,Software Student,2015-06-28,4,7800,קומברס
13370,Java Programmer,2015-06-28,4,13000,אמדוקס
13371,C Programmer,2015-06-28,4,15000,ג'אנגו
13372,Sysadmin Windows,2015-06-28,4,9000,מטריקס
13373,Software Engineer,2015-06-28,4,21000,אן.סי.אר
13374,Software Student,2015-06-25,4,4000,בי.אם.סי
13375,Sysadmin Windows,2015-06-25,4,10000,מלאנוקס
13376,.NET,2015-06-25,4,8000,מטריקס
13377,Software Student,2015-06-25,4,3000,אווירית תעשייה
13378,Database Administrator,2015-06-25,4,22000,לוג'יק
13379,Web Programmer,2015-06-25,4,22000,פיקסיה
13380,C Programmer,2015-06-25,4,7200,מערכות אלתא
13381,Software Engineer,2015-06-25,4,17000,ורינט
13382,Cyber Security,2015-06-25,4,9000,קומסק
13383,Linux,2015-06-25,4,10500,מלאנוקס
13384,Software Engineer,2015-06-24,4,15000,Communications Allot
13385,Software Engineer,2015-06-24,4,22775,אינטל
13386,C Programmer,2015-06-23,4,18000,מיקרוסופט
13387,C Programmer,2015-06-23,4,26000,אורפק
13388,Team Leader,2015-06-23,4,21000,בזק
13389,C# Programmer,2015-06-23,4,15000,פלייס בטר
13390,Team Leader,2015-06-23,4,28000,צ'קפוינט
13391,Team Leader,2015-06-23,4,25000,ורינט
13392,Software Student,2015-06-23,4,6000,הביטחון משרד
13393,Software Student,2015-06-23,4,6000,PTC
13394,Team Leader,2015-06-23,4,26000,יוניטרוניקס
13395,Java Programmer,2015-06-23,4,12000,"צה""ל"
13396,Java Programmer,2015-06-23,4,9500,סיסמופ
13397,Software Engineer,2015-06-23,4,27000,ECI
13398,C Programmer,2015-06-23,4,5000,אינטל
13399,Software Engineer,2015-06-23,4,9600,סיסמופ
13400,Software Engineer,2015-06-23,4,29000,לוג'יק
13401,Java Programmer,2015-06-23,4,7000,סופטוויר גליל
13402,C# Programmer,2015-06-18,4,20000,אמדוקס
13403,Cyber Security,2015-06-18,4,16000,קומסק
13404,Software Engineer,2015-06-18,4,21000,אינטל
13405,DevOps,2015-06-18,4,25000,קונדויט
13406,.NET,2015-06-17,4,20000,סופט י.מ.ד.
13407,.NET,2015-06-17,4,19000,לוגיה
13408,Software Engineer,2015-06-17,4,23500,אמדוקס
13409,.NET,2015-06-17,4,6500,"צה""ל"
13410,C# Programmer,2015-06-16,4,25000,ורינט
13411,Java Programmer,2015-06-16,4,14000,אמדוקס
13412,C# Programmer,2015-06-16,4,20000,סופט י.מ.ד.
13413,Java Programmer,2015-06-16,4,10000,אמדוקס
13414,Software Student,2015-06-16,4,10000,אינטל
13415,Team Leader,2015-06-16,4,26000,סופט י.מ.ד.
13416,Software Engineer,2015-06-16,4,20000,מארוול
13417,Software Student,2015-06-15,4,8000,אינטל
13418,C# Programmer,2015-06-15,4,17000,קיוב דטה
13419,Software Engineer,2015-06-15,4,25000,מלאנוקס
13420,Cyber Security,2015-06-15,4,8500,קומסק
13421,Mobile Programmer,2015-06-14,4,22000,טלמפ
13422,C Programmer,2015-06-14,4,26000,יבמ
13423,Software Engineer,2015-06-14,4,15000,צ'קפוינט
13424,Software Engineer,2015-06-14,4,18500,אמדוקס
13425,.NET,2015-06-14,4,30000,מיקרוסופט
13426,Cyber Security,2015-06-14,4,9000,קומסק
13427,Python Programmer,2015-06-14,4,11500,אמדוקס
13428,C# Programmer,2015-06-14,4,15000,טלדור
13429,.NET,2015-06-14,4,28000,לוג'יק
13430,.NET,2015-06-14,4,25000,יוניטרוניקס
13431,Java Programmer,2015-06-14,4,24000,קנשו
13432,Java Programmer,2015-06-14,4,18000,Nielsen/NMC
13433,C Programmer,2015-06-10,4,30000,אמזון
13434,Web Programmer,2015-06-10,4,7000,סופטוויר גליל
13435,Software Student,2015-06-10,4,7500,סאפ
13436,C# Programmer,2015-06-10,4,18000,נס
13437,C# Programmer,2015-06-10,4,13000,אמדוקס
13438,.NET,2015-06-10,4,13000,סופרדריבטיבס
13439,Software Student,2015-06-10,4,8000,אמדוקס
13440,Software Engineer,2015-06-10,4,28000,אן-טריג
13441,Java Programmer,2015-06-10,4,18000,אמדוקס
13442,Team Leader,2015-06-10,4,24000,ריטליקס
13443,.NET,2015-06-10,4,18000,סלקום
13444,Software Engineer,2015-06-10,4,23000,איזיצ'יפ
13445,.NET,2015-06-10,4,21000,אינטל
13446,Software Engineer,2015-06-10,4,23000,רדויז'ן
13447,Software Engineer,2015-06-10,4,15500,צ'קפוינט
13448,Java Programmer,2015-06-07,4,16000,אמדוקס
13449,Software Engineer,2015-06-07,4,17000,אמדוקס
13450,C Programmer,2015-06-07,4,9000,סינטקמדיה
13451,Software Engineer,2015-06-06,4,25000,מערכות אלביט
13452,Web Programmer,2015-06-06,4,9000,צ'קפוינט
13453,Software Student,2015-06-06,4,5000,מערכות אלביט
13454,C Programmer,2015-06-05,4,20000,אמדוקס
13455,DevOps,2015-06-05,4,12000,קולורייט
13456,C# Programmer,2015-06-05,4,14000,איסלנדס סקיור
13457,.NET,2015-06-05,4,22000,אופיסופט
13458,Software Engineer,2015-06-05,4,26000,אינטל
13459,Java Programmer,2015-06-05,4,13000,אמדוקס
13460,.NET,2015-06-05,4,15000,נס
13461,Team Leader,2015-06-05,4,5500,מ.ג.ע.ר
13462,Software Engineer,2015-06-04,4,15000,"צה""ל"
13463,C# Programmer,2015-06-04,4,25000,אן.סי.אר
13464,Java Programmer,2015-06-04,4,23000,איי אס אר
13465,DevOps,2015-06-04,4,23000,קמינריו
13466,Software Engineer,2015-06-04,4,17000,נטוורקס סימנס נוקיה
13467,Software Engineer,2015-05-31,4,25000,ריטליקס
13468,Software Engineer,2015-05-31,4,16000,רפאל
13469,C Programmer,2015-05-31,4,12500,מטריקס
13470,Java Programmer,2015-05-31,4,12000,SQLink
13471,Software Student,2015-05-31,4,4000,אינטל
13472,Database Administrator,2015-05-30,4,20000,אמדוקס
13473,Cyber Security,2015-05-30,4,12000,אינטל
13474,DevOps,2015-05-30,4,15000,ECI
13475,Software Engineer,2015-05-29,4,24000,Communications Allot
13476,Web Programmer,2015-05-29,4,21500,מטריקס
13477,Software Engineer,2015-05-28,4,18000,אלטייר
13478,C Programmer,2015-05-28,4,7000,סינטקמדיה
13479,C Programmer,2015-05-28,4,26000,מוביילאקסס
13480,Java Programmer,2015-05-28,4,12000,ECI
13481,Python Programmer,2015-05-28,4,10000,אקס.אם.פיי
13482,Web Programmer,2015-05-28,4,28000,קנשו
13483,.NET,2015-05-27,4,17000,מטריקס
13484,Software Engineer,2015-05-27,4,26500,מוטורולה
13485,Software Engineer,2015-05-27,4,29000,אינטל
13486,C# Programmer,2015-05-27,4,17500,ריטליקס
13487,Software Engineer,2015-05-27,4,28000,לוג'יק
13488,Team Leader,2015-05-27,4,21000,אמדוקס
13489,Team Leader,2015-05-27,4,18000,רפאל
13490,C# Programmer,2015-05-26,4,23000,ריטליקס
13491,Software Student,2015-05-26,4,6000,מיקרוסופט
13492,C# Programmer,2015-05-26,4,17000,צ'קפוינט
13493,C# Programmer,2015-05-26,4,21000,מערכות אלביט
13494,C# Programmer,2015-05-26,4,7500,טלדור
13495,C# Programmer,2015-05-26,4,20000,ורוניס
13496,Linux,2015-05-26,4,10000,קומברס
13497,Software Engineer,2015-05-26,4,12000,מערכות פורייה
13498,Software Engineer,2015-05-26,4,26000,דיזיינס סיגמא
13499,Mobile Programmer,2015-05-25,4,20000,מטריקס
13500,Software Engineer,2015-05-25,4,8000,אינטל
13501,Java Programmer,2015-05-25,4,14000,אמדוקס
13502,Java Programmer,2015-05-25,4,15000,אמדוקס
13503,DevOps,2015-05-25,4,27000,מלאנוקס
13504,Team Leader,2015-05-25,4,32000,טכנולוגיות תופין
13505,.NET,2015-05-25,4,22000,נייאקס
13506,Cyber Security,2015-05-25,4,14000,קומסק
13507,Java Programmer,2015-05-25,4,10000,סינטקמדיה
13508,Software Engineer,2015-05-24,4,12700,ורינט
13509,C# Programmer,2015-05-24,4,25000,888
13510,C Programmer,2015-05-24,4,28000,מחשבים תקשורת בינת
13511,Software Student,2015-05-24,4,4500,מערכות אלביט
13512,Java Programmer,2015-05-23,4,12000,אי בי ויז'ן
13513,.NET,2015-05-23,4,14000,ובקרה אוטומציה קונטאל
13514,Team Leader,2015-05-23,4,19000,אמדוקס
13515,C Programmer,2015-05-22,4,7000,תדיעד
13516,Java Programmer,2015-05-21,4,13000,אמדוקס
13517,C Programmer,2015-05-21,4,18000,מטריקס
13518,Software Engineer,2015-05-21,4,27000,אורבוטק
13519,Algorithms Developer,2015-05-21,4,30000,אווירית תעשייה
13520,Cyber Security,2015-05-21,4,23000,רפאל
13521,Software Engineer,2015-05-21,4,17000,רפאל
13522,Web Programmer,2015-05-21,4,9000,קומבטס
13523,C# Programmer,2015-05-21,4,18000,מיקרוסופט
13524,Software Engineer,2015-05-21,4,22000,אינדיגו HP
13525,Software Engineer,2015-05-21,4,19000,ישראל ג'מלטו
13526,C Programmer,2015-05-21,4,25000,ריטליקס
13527,.NET,2015-05-20,4,8700,סלע
13528,Database Administrator,2015-05-20,4,17000,טווינגו
13529,.NET,2015-05-20,4,25000,כאל
13530,.NET,2015-05-20,4,16000,טלדור
13531,Software Engineer,2015-05-20,4,25000,מיקרוסופט
13532,Mobile Programmer,2015-05-20,4,27000,אנ.אס.או
13533,Software Engineer,2015-05-20,4,15000,מטריקס
13534,Software Engineer,2015-05-20,4,22500,אלישרא
13535,Java Programmer,2015-05-20,4,14000,אמדוקס
13536,C# Programmer,2015-05-20,4,28000,לוג'יק
13537,.NET,2015-05-20,4,25000,אס.פי.אל
13538,.NET,2015-05-20,4,23000,תוכנה סיסנת
13539,C# Programmer,2015-05-19,4,16000,צ'קפוינט
13540,Java Programmer,2015-05-19,4,18000,PTC
13541,Software Engineer,2015-05-19,4,30000,אינסטרומנטס טקסס
13542,Software Engineer,2015-05-19,4,20000,אינטל
13543,Team Leader,2015-05-18,4,18000,סנדיסק
13544,Team Leader,2015-05-18,4,12000,טבע
13545,Java Programmer,2015-05-18,4,13400,מחשבים אמן
13546,Software Engineer,2015-05-18,4,12000,סאפיאנס
13547,Software Engineer,2015-05-17,4,22000,מיקרוסופט
13548,Software Engineer,2015-05-17,4,15000,ורוניס
13549,Team Leader,2015-05-17,4,26000,היל וויליאם
13550,.NET,2015-05-17,4,18000,גרפיקס מנטור
13551,.NET,2015-05-17,4,15000,ורינט
13552,C# Programmer,2015-05-16,4,18000,אמדוקס
13553,C Programmer,2015-05-16,4,26000,SQLink
13554,DevOps,2015-05-16,4,16000,קומברס
