,Role,Date,Seniority,Salary,Company
9826,Java Programmer,2016-09-14,4,22000,אקאמאי
9827,Cyber Security,2016-09-14,0,8500,לביטוח חברה הכשרה
9828,Team Leader,2016-09-13,1,14000,"צה""ל"
9829,Java Programmer,2016-09-13,3,22000,טכנולוגיות תופין
9830,C# Programmer,2016-09-13,11,26000,Mythings
9831,Software Engineer,2016-09-13,2,20000,מלאנוקס
9832,C Programmer,2016-09-13,6,24000,נובה
9833,Software Engineer,2016-09-13,0,13000,אינטל
9834,Java Programmer,2016-09-13,0,15000,אמדוקס
9835,Web Programmer,2016-09-11,11,27000,נס
9836,.NET,2016-09-11,2,15000,טלדור
9837,.NET,2016-09-11,4,14000,מלם-תים
9838,Software Engineer,2016-09-11,0,25000,Wix
9839,C# Programmer,2016-09-11,10,30000,HPE מרקורי
9840,Java Programmer,2016-09-11,0,9000,תדיעד
9841,.NET,2016-09-11,5,16000,ואללהשופס
9842,Software Student,2016-09-11,0,3000,אווירית תעשייה
9843,Team Leader,2016-09-11,11,27000,אווירית תעשייה
9844,Software Engineer,2016-09-10,5,20500,מוביליקום
9845,Web Programmer,2016-09-10,0,11000,אואזיס קוד
9846,Algorithms Developer,2016-09-10,6,30000,וידלוג
9847,Software Engineer,2016-09-10,3,12000,פוינטר
9848,Software Student,2016-09-10,0,15000,סיסקו
9849,Software Engineer,2016-09-08,5,25000,טי וי אי
9850,Web Programmer,2016-09-08,2,10000,קולפלו
9851,Mobile Programmer,2016-09-08,2,18000,קארד לאומי
9852,Team Leader,2016-09-08,3,4500,"צה""ל"
9853,Team Leader,2016-09-06,11,29000,לייבפרסון
9854,C# Programmer,2016-09-06,3,17000,אאוטדיגיטל
9855,Java Programmer,2016-09-05,0,10000,נס
9856,C Programmer,2016-09-05,5,28000,סמסונג
9857,Software Engineer,2016-09-05,10,27000,טלדור
9858,Software Engineer,2016-09-05,6,27000,נטוורקס ביגבנד
9859,C# Programmer,2016-09-03,0,14000,אמדוקס
9860,Software Engineer,2016-09-03,5,29000,אינטל
9861,Sysadmin Windows,2016-08-31,3,9000,חומסקי אדלר
9862,Python Programmer,2016-08-31,0,7500,סופטוויר גליל
9863,.NET,2016-08-31,5,21000,מחשבים אמן
9864,Software Engineer,2016-08-31,0,18000,סימנס
9865,C Programmer,2016-08-31,5,24000,איביי
9866,Web Programmer,2016-08-31,3,18000,זאפ קבוצת
9867,Software Engineer,2016-08-31,0,18000,PTC
9868,C Programmer,2016-08-31,2,15000,יונילינק
9869,C# Programmer,2016-08-31,0,11000,אאוטדיגיטל
9870,Java Programmer,2016-08-30,11,35000,קודאק
9871,Web Programmer,2016-08-30,1,9000,מרקטינג טק
9872,PHP,2016-08-30,4,16000,סומוטו
9873,Java Programmer,2016-08-30,4,20000,טכנולוגיות טק קורן
9874,C# Programmer,2016-08-30,0,14000,נטפורמיקס
9875,Software Student,2016-08-29,0,12000,רפאל
9876,Software Engineer,2016-08-29,5,16300,אמדוקס
9877,Database Administrator,2016-08-29,1,13150,טכנולוגיות אנספייר
9878,Team Leader,2016-08-29,4,10000,נס
9879,Sysadmin Windows,2016-08-29,3,12000,סלקום
9880,Software Student,2016-08-28,0,4000,סנדיסק
9881,Software Engineer,2016-08-28,2,17000,רפאל
9882,Java Programmer,2016-08-28,4,24000,מטריקס
9883,Team Leader,2016-08-28,5,23000,אמדוקס
9884,Team Leader,2016-08-28,0,9500,איי.אי.ג׳י
9885,Java Programmer,2016-08-28,3,21000,אמדוקס
9886,Sysadmin Windows,2016-08-28,10,18000,לאוטומציה החברה
9887,Software Student,2016-08-28,0,6500,טאבולה
9888,Software Student,2016-08-28,1,6000,קורטיקה
9889,Software Engineer,2016-08-28,0,20000,אינטל
9890,C# Programmer,2016-08-28,5,28000,סיסקו
9891,Java Programmer,2016-08-28,4,21000,GTH
9892,Java Programmer,2016-08-25,6,17500,אמדוקס
9893,Software Engineer,2016-08-25,5,24000,אינטרוויז
9894,.NET,2016-08-25,2,14200,המשפטים משרד
9895,C# Programmer,2016-08-25,3,25000,רפאל
9896,C# Programmer,2016-08-24,2,23000,מיקרוסופט
9897,Software Student,2016-08-23,0,7000,אינטל
9898,Software Engineer,2016-08-23,0,16000,אמדוקס
9899,C Programmer,2016-08-23,6,25000,סימנס
9900,C# Programmer,2016-08-23,1,16000,אן.סי.אר
9901,Java Programmer,2016-08-23,5,25000,גרופ מדיה מארס
9902,Software Engineer,2016-08-23,0,19000,בירד
9903,DevOps,2016-08-23,0,5500,CodeValue
9904,C# Programmer,2016-08-23,5,29000,ורינט
9905,DevOps,2016-08-23,1,16000,ECI
9906,Software Student,2016-08-22,0,6000,אינטל
9907,C# Programmer,2016-08-22,3,15000,אינטל
9908,Web Programmer,2016-08-22,0,5500,CodeValue
9909,Linux,2016-08-22,2,20000,מטיריאלס אפלייד
9910,Software Engineer,2016-08-22,3,28000,יבמ
9911,C# Programmer,2016-08-21,0,8500,אקספון
9912,Web Programmer,2016-08-21,8,14000,מטריקס
9913,C# Programmer,2016-08-21,0,7500,סופטוויר גליל
9914,Cyber Security,2016-08-21,0,10000,אינטל
9915,Mobile Programmer,2016-08-21,2,18000,סנדיסק
9916,Java Programmer,2016-08-21,1,18000,און לוג
9917,C Programmer,2016-08-21,2,19500,מערכות אלביט
9918,Software Engineer,2016-08-21,10,29000,מארוול
9919,.NET,2016-08-21,0,17500,ורינט
9920,PHP,2016-08-21,0,9000,ספייסס ג'יגה
9921,Web Programmer,2016-08-18,5,16000,אמדוקס
9922,Web Programmer,2016-08-18,1,15000,נס
9923,C# Programmer,2016-08-18,3,17000,אדג' סולאר
9924,Sysadmin Windows,2016-08-18,8,18000,אסטיאה
9925,Software Student,2016-08-18,0,11000,ראיה טכנולוגיות מובילאיי
9926,Java Programmer,2016-08-18,5,25000,מיקרוסופט
9927,Sysadmin Windows,2016-08-17,1,9700,אמדוקס
9928,C# Programmer,2016-08-17,9,24000,מטריקס
9929,Team Leader,2016-08-17,5,26000,ספטרוטק
9930,Database Administrator,2016-08-17,11,23000,פלאפון
9931,Software Student,2016-08-17,0,4000,ליבריס אקס
9932,Team Leader,2016-08-17,2,22000,קונדויט
9933,Team Leader,2016-08-17,8,38000,סנדיסק
9934,C# Programmer,2016-08-16,6,18500,דיסקונט בנק
9935,C# Programmer,2016-08-16,0,8000,אינטל
9936,Team Leader,2016-08-16,3,8000,"צה""ל"
9937,Software Engineer,2016-08-15,5,28000,אורבוטק
9938,Java Programmer,2016-08-15,3,12000,איירוקס
9939,C Programmer,2016-08-15,2,21000,טכנולוגיות תופין
9940,C# Programmer,2016-08-15,5,26000,AVG
9941,Software Engineer,2016-08-15,3,25000,אריקסון
9942,Database Administrator,2016-08-15,0,12500,אס.אר.אל
9943,DevOps,2016-08-15,0,23000,מלאנוקס
9944,.NET,2016-08-14,3,16500,תוכנה סיסנת
9945,Software Engineer,2016-08-14,4,28000,יבמ
9946,C# Programmer,2016-08-14,3,20000,צ'קפוינט
9947,C# Programmer,2016-08-14,6,27500,ורוניס
9948,C# Programmer,2016-08-14,2,11000,HPE מרקורי
9949,Software Student,2016-08-14,0,4000,אינטל
9950,Java Programmer,2016-08-14,0,12000,איידומו
9951,Web Programmer,2016-08-12,2,10000,אפריקוד
9952,Web Programmer,2016-08-12,3,14000,ארץ דרך
9953,Java Programmer,2016-08-12,1,12500,פפרי
9954,Software Engineer,2016-08-12,10,23000,רפאל
9955,Java Programmer,2016-08-11,1,13375,ישראטק
9956,Software Engineer,2016-08-11,2,14000,צ'קפוינט
9957,Database Administrator,2016-08-11,2,6000,Bordeaux
9958,.NET,2016-08-11,7,28000,נייס
9959,Software Engineer,2016-08-11,10,30000,פריסקייל
9960,Java Programmer,2016-08-11,6,25000,בלוסנאפ
9961,Mobile Programmer,2016-08-11,4,19000,אפליקאסטר
9962,Software Engineer,2016-08-11,2,20000,אינטל
9963,Java Programmer,2016-08-11,0,16000,אקספריטסט
9964,Algorithms Developer,2016-08-11,0,13000,ספיאנס
9965,C# Programmer,2016-08-09,7,14000,מידע טכנולוגיות ידיעות
9966,C# Programmer,2016-08-09,5,25500,אינטל
9967,C# Programmer,2016-08-09,5,18000,אן.סי.אר
9968,.NET,2016-08-09,1,13500,ממוגלובל
9969,Linux,2016-08-09,5,22000,קומברס
9970,Java Programmer,2016-08-09,1,22000,אינטל
9971,Software Student,2016-08-09,0,5200,ECI
9972,Python Programmer,2016-08-08,2,19000,הממשלה ראש משרד
9973,Database Administrator,2016-08-08,9,35000,אמדוקס
9974,C Programmer,2016-08-08,11,21000,888
9975,Algorithms Developer,2016-08-08,2,25000,טנכור קלא
9976,C Programmer,2016-08-08,3,22000,קרדו
9977,Java Programmer,2016-08-08,3,21000,מוביוייז
9978,Java Programmer,2016-08-08,6,18000,Biometrics FST
9979,Cyber Security,2016-08-08,3,12000,החשמל חברת
9980,Software Engineer,2016-08-06,6,30000,Ebs
9981,C# Programmer,2016-08-06,3,20000,רואד גרין
9982,Software Student,2016-08-06,0,7000,מארוול
9983,Team Leader,2016-08-06,0,22000,אמדוקס
9984,Software Engineer,2016-08-06,4,14000,"צה""ל"
9985,Team Leader,2016-08-06,11,21000,Qualitest
9986,Java Programmer,2016-08-06,6,24000,טכנולוגיות מודליטי
9987,Software Engineer,2016-08-06,1,21500,EMC
9988,C# Programmer,2016-08-06,2,15000,לאומי ביטוח
9989,C# Programmer,2016-08-05,4,11000,"צה""ל"
9990,Java Programmer,2016-08-05,3,20000,Communications Allot
9991,Algorithms Developer,2016-08-05,5,16000,"צה""ל"
9992,C# Programmer,2016-08-05,6,23000,נס
9993,C# Programmer,2016-08-05,0,18000,מיקרוסופט
9994,Software Student,2016-08-05,0,6000,אינטל
9995,C# Programmer,2016-08-05,5,21000,נובה
9996,Java Programmer,2016-08-05,10,28000,HPE מרקורי
9997,C# Programmer,2016-08-05,4,20000,לייבפרסון
9998,C Programmer,2016-08-05,5,18000,מערכות אלביט
9999,Software Engineer,2016-08-05,4,23000,אופטיבייס
10000,Software Student,2016-08-05,0,1700,טפחות מזרחי בנק
10001,Software Engineer,2016-08-05,11,37000,אינטל
10002,C# Programmer,2016-08-05,1,15000,ובקרה אוטומציה קונטאל
10003,Java Programmer,2016-08-03,0,17200,צ'קפוינט
10004,Cyber Security,2016-08-03,0,10000,מלאנוקס
10005,Java Programmer,2016-07-31,2,16000,אודיוקודס
10006,Software Engineer,2016-07-31,11,34400,פוליקום
10007,Algorithms Developer,2016-07-31,6,18000,10טיקס
10008,Cyber Security,2016-07-31,3,15000,כאל
10009,Software Engineer,2016-07-31,2,16000,רובוטיקס פרנדלי
10010,Web Programmer,2016-07-31,1,10000,מדיה קפיטל
10011,Software Engineer,2016-07-31,6,27000,Communications Allot
10012,Java Programmer,2016-07-31,0,14000,Ebs
10013,Mobile Programmer,2016-07-31,5,15000,דוולור
10014,C# Programmer,2016-07-31,2,20000,סאפ
10015,C Programmer,2016-07-31,1,16000,גוגל
10016,Web Programmer,2016-07-31,4,22000,בידאלגו
10017,C# Programmer,2016-07-28,5,19000,מייסופרמרקט
10018,Web Programmer,2016-07-28,5,20000,הופון
10019,PHP,2016-07-28,4,32000,אנ.אס.או
10020,Web Programmer,2016-07-28,7,24000,טל וי די
10021,Java Programmer,2016-07-28,0,12000,מלם-תים
10022,Software Engineer,2016-07-27,3,22000,ורוניס
10023,C# Programmer,2016-07-27,5,17500,מובידאו
10024,Sysadmin Windows,2016-07-27,6,26000,Communications Allot
10025,Cyber Security,2016-07-27,1,5200,"צה""ל"
10026,Mobile Programmer,2016-07-27,0,12000,מערכות אלעד
10027,Web Programmer,2016-07-26,2,16000,Cloud All מקבוצת לפידות בלאט
10028,Java Programmer,2016-07-26,2,14000,אמדוקס
10029,C# Programmer,2016-07-26,1,18000,אלגוטק
10030,Java Programmer,2016-07-26,5,24000,ורינט
10031,Web Programmer,2016-07-26,0,7200,טקפייננשלס
10032,Java Programmer,2016-07-26,5,18000,הפועלים בנק
10033,Sysadmin Windows,2016-07-26,0,6000,מדיה פלייקאסט
10034,C Programmer,2016-07-25,0,12000,מערכות אלביט
10035,Software Engineer,2016-07-25,4,15000,נייס
10036,Software Engineer,2016-07-25,2,18500,צ'קפוינט
10037,Java Programmer,2016-07-25,6,28000,קומטאץ
10038,Software Engineer,2016-07-25,5,20000,ריטליקס
10039,PHP,2016-07-25,0,13000,וובספלנט
10040,Web Programmer,2016-07-25,4,17000,ספוטאופשן
10041,Web Programmer,2016-07-25,3,17000,ClickSoftware
10042,C# Programmer,2016-07-24,2,16000,מערכות אלביט
10043,.NET,2016-07-24,4,16000,תוכנה סיסנת
10044,C# Programmer,2016-07-24,2,18000,לביטוח חברה הכשרה
10045,Team Leader,2016-07-24,11,25000,אמדוקס
10046,Web Programmer,2016-07-24,0,14000,צ'קפוינט
10047,Mobile Programmer,2016-07-24,1,4000,אינטאקרטיב תדמית
10048,Software Engineer,2016-07-24,5,25000,אלגוטק
10049,Team Leader,2016-07-24,4,11000,אידאה
10050,Team Leader,2016-07-24,11,22000,בזק
10051,Web Programmer,2016-07-24,6,25000,לוג'יק
10052,Software Engineer,2016-07-24,4,24000,ריטליקס
10053,Java Programmer,2016-07-24,0,12000,אמדוקס
10054,.NET,2016-07-21,2,18000,כרמון כלנית
10055,Software Engineer,2016-07-21,0,23000,סאפ
10056,Java Programmer,2016-07-21,10,30000,אאוטבריין
10057,Web Programmer,2016-07-21,0,6000,טקפייננשלס
10058,C# Programmer,2016-07-21,4,27700,מיקרוסופט
10059,.NET,2016-07-21,3,18000,לברייט
10060,Software Engineer,2016-07-21,3,15000,Systems BNC
10061,Software Engineer,2016-07-21,0,12000,HPE מרקורי
10062,C Programmer,2016-07-20,2,15500,אלקטרוניקה קרמר
10063,Java Programmer,2016-07-20,8,27000,HPE מרקורי
10064,Web Programmer,2016-07-20,3,16000,Bit MS
10065,Web Programmer,2016-07-20,0,11000,HPE מרקורי
10066,Software Engineer,2016-07-20,3,12000,קרגו פליינג
10067,.NET,2016-07-20,1,15000,Wix
10068,Database Administrator,2016-07-20,6,12500,אופיסופט
10069,C Programmer,2016-07-19,6,14000,"צה""ל"
10070,Web Programmer,2016-07-19,4,19000,אינטל
10071,Software Engineer,2016-07-19,0,20000,אינטל
10072,Java Programmer,2016-07-19,2,21000,EMC
10073,C# Programmer,2016-07-19,0,10000,סינטקמדיה
10074,.NET,2016-07-19,1,14000,eWave
10075,Software Engineer,2016-07-19,0,16000,מילגם
10076,Software Engineer,2016-07-19,3,14000,מדיגייד
10077,DevOps,2016-07-19,7,30000,אינדיגו HP
10078,Web Programmer,2016-07-19,5,24000,סומוטו
10079,Cyber Security,2016-07-19,0,5000,פלאפון
10080,Mobile Programmer,2016-07-19,0,13000,אמדוקס
10081,C Programmer,2016-07-18,0,22000,EMC
10082,Algorithms Developer,2016-07-18,2,25000,ברודקום
10083,Software Student,2016-07-18,1,3000,פלוס תפקיד
10084,Software Engineer,2016-07-18,4,24000,ורינט
10085,C# Programmer,2016-07-18,3,14000,eWave
10086,Software Engineer,2016-07-18,10,25000,לייביו
10087,Linux,2016-07-18,1,12000,ורינט
10088,Software Engineer,2016-07-18,10,30000,מובייל פרפקטו
10089,Java Programmer,2016-07-18,5,18000,מערכות פורייה
10090,Web Programmer,2016-07-17,1,21000,וואץ טיימ
10091,Java Programmer,2016-07-17,2,22000,HPE מרקורי
10092,Algorithms Developer,2016-07-17,0,7000,סופטוויר גליל
10093,Web Programmer,2016-07-17,0,10000,קונדויט
10094,C Programmer,2016-07-17,10,20000,מארוול
10095,Team Leader,2016-07-17,4,16000,סינטקמדיה
10096,Cyber Security,2016-07-17,8,19000,יאנג אנד ארנסט
10097,Software Engineer,2016-07-17,5,22000,מערכות אלביט
10098,C# Programmer,2016-07-17,0,8000,מטריקס
10099,C# Programmer,2016-07-17,0,20000,גוגל
10100,Sysadmin Windows,2016-07-17,4,17000,און לוג
10101,C Programmer,2016-07-14,2,24000,תקשורת אובו
10102,Java Programmer,2016-07-14,5,22000,צ'קפוינט
10103,Web Programmer,2016-07-14,4,16000,אינטל
10104,C Programmer,2016-07-14,2,16000,ריטליקס
10105,DevOps,2016-07-14,3,8000,רשתות זון
10106,.NET,2016-07-13,10,30000,אינטל
10107,C# Programmer,2016-07-13,2,17000,ידע מערכות בריטניקה
10108,C# Programmer,2016-07-13,0,15000,ידע מערכות בריטניקה
10109,Java Programmer,2016-07-13,0,7000,צ'קפוינט
10110,Database Administrator,2016-07-13,1,16000,בבילון
10111,C# Programmer,2016-07-13,5,27000,Mythings
10112,.NET,2016-07-13,5,19000,ביטוח כלל
10113,Software Engineer,2016-07-13,5,25000,אינסייטק
10114,C# Programmer,2016-07-13,3,20000,נס
10115,Team Leader,2016-07-13,4,8000,"צה""ל"
10116,Algorithms Developer,2016-07-13,8,28000,פארדיגם
10117,C# Programmer,2016-07-13,7,20000,פרטנר
10118,DevOps,2016-07-12,1,15000,אינבנטיבה
10119,Software Engineer,2016-07-12,11,20000,תדיעד
10120,C# Programmer,2016-07-12,0,11000,אואזיס קוד
10121,C Programmer,2016-07-12,1,6500,סינטקמדיה
10122,Software Engineer,2016-07-12,0,15000,ג'אנגו
10123,Mobile Programmer,2016-07-12,2,12500,בריבוע וי
10124,C Programmer,2016-07-12,6,30000,סיסקו
10125,Java Programmer,2016-07-12,6,24000,קומברס
10126,Software Engineer,2016-07-12,2,19000,סיסקו
10127,Software Engineer,2016-07-11,4,24000,HPE מרקורי
10128,DevOps,2016-07-11,6,19000,צ'קמרקס
10129,C# Programmer,2016-07-11,0,15000,צ'קפוינט
10130,Team Leader,2016-07-11,11,35000,פאנאיה
10131,C# Programmer,2016-07-11,1,7000,מערכות אלתא
10132,Cyber Security,2016-07-11,2,5000,נייס
10133,Web Programmer,2016-07-09,4,8300,מטריקס
10134,DevOps,2016-07-09,6,20000,סיסטמס אימיינד
10135,Web Programmer,2016-07-09,1,12000,מערכות אלעד
10136,Software Engineer,2016-07-08,4,30000,זרטו
10137,Team Leader,2016-07-08,5,25000,ורינט
10138,Java Programmer,2016-07-08,5,25000,אמובי
10139,Mobile Programmer,2016-07-08,5,30000,מיקרוסופט
10140,Web Programmer,2016-07-08,3,13000,מטריקס
10141,Software Engineer,2016-07-08,9,27000,אלקטרוניקה קרמר
10142,Database Administrator,2016-07-08,5,24000,ECI
10143,C Programmer,2016-07-08,3,27000,טכנולוגיות תופין
10144,C# Programmer,2016-07-08,6,25000,אי גלובל
10145,Software Engineer,2016-07-08,5,32000,זרטו
10146,Java Programmer,2016-07-08,4,21000,Ebs
10147,Team Leader,2016-07-08,2,10500,התעופה שדות רשות
10148,Software Engineer,2016-07-08,6,32000,פלייבז
10149,Web Programmer,2016-07-08,1,9000,סולושנז קווארי
10150,Java Programmer,2016-07-08,0,4200,מטריקס
10151,Sysadmin Windows,2016-07-08,4,17000,מייסופרמרקט
10152,.NET,2016-07-08,2,20000,נס
10153,Java Programmer,2016-07-07,2,14000,סאפ
10154,Cyber Security,2016-07-07,3,8000,ECI
10155,Team Leader,2016-07-07,4,24000,אורבוטק
10156,Mobile Programmer,2016-07-07,0,18000,סורס איירון
10157,Python Programmer,2016-07-07,0,16500,קמינריו
10158,Software Engineer,2016-07-07,3,15800,חילן-טק
10159,Software Engineer,2016-07-07,11,27000,קודאק
10160,Software Engineer,2016-07-07,2,19000,רפאל
10161,.NET,2016-07-07,0,12000,טכנולוגיות קדם
10162,Software Engineer,2016-07-07,10,29000,וובסטר ביוסנס
10163,Java Programmer,2016-07-06,5,20000,סיסקו
10164,.NET,2016-07-06,0,6000,טקפייננשלס
10165,Software Engineer,2016-07-06,0,11000,אנרטק
10166,C# Programmer,2016-07-04,7,23500,נייס
10167,C Programmer,2016-07-04,1,7500,סינטקמדיה
10168,Web Programmer,2016-07-04,2,1500,eWave
10169,C# Programmer,2016-07-04,2,20500,נובה
10170,Team Leader,2016-07-04,5,25000,מדיה-סייפ
